serie Name,serie Code,país Name,país Code,2000 [YR2000],2012 [YR2012],2017 [YR2017]
Women who own a house alone (% of women age 15-49),SG.OWN.HSAL.FE.ZS,Argentina,ARG,..,..,..
Women who own a house alone (% of women age 15-49),SG.OWN.HSAL.FE.ZS,Bulgaria,BGR,..,..,..
Women who own a house alone (% of women age 15-49),SG.OWN.HSAL.FE.ZS,El Salvador,SLV,..,..,..
Women who own a house alone (% of women age 15-49): Q1 (lowest),SG.OWN.HSAL.FE.Q1.ZS,Uruguay,URY,..,..,..
Women who own a house alone (% of women age 15-49): Q1 (lowest),SG.OWN.HSAL.FE.Q1.ZS,Argentina,ARG,..,..,..
Women who own a house alone (% of women age 15-49): Q1 (lowest),SG.OWN.HSAL.FE.Q1.ZS,Bulgaria,BGR,..,..,..
Women who own a house alone (% of women age 15-49): Q1 (lowest),SG.OWN.HSAL.FE.Q1.ZS,El Salvador,SLV,..,..,..
Women who own a house alone (% of women age 15-49): Q2,SG.OWN.HSAL.FE.Q2.ZS,Uruguay,URY,..,..,..
Women who own a house alone (% of women age 15-49): Q2,SG.OWN.HSAL.FE.Q2.ZS,Argentina,ARG,..,..,..
Women who own a house alone (% of women age 15-49): Q2,SG.OWN.HSAL.FE.Q2.ZS,Bulgaria,BGR,..,..,..
Women who own a house alone (% of women age 15-49): Q2,SG.OWN.HSAL.FE.Q2.ZS,El Salvador,SLV,..,..,..
Women who own a house alone (% of women age 15-49): Q3,SG.OWN.HSAL.FE.Q3.ZS,Uruguay,URY,..,..,..
Women who own a house alone (% of women age 15-49): Q3,SG.OWN.HSAL.FE.Q3.ZS,Argentina,ARG,..,..,..
Women who own a house alone (% of women age 15-49): Q3,SG.OWN.HSAL.FE.Q3.ZS,Bulgaria,BGR,..,..,..
Women who own a house alone (% of women age 15-49): Q3,SG.OWN.HSAL.FE.Q3.ZS,El Salvador,SLV,..,..,..
Women who own a house alone (% of women age 15-49): Q4,SG.OWN.HSAL.FE.Q4.ZS,Uruguay,URY,..,..,..
Women who own a house alone (% of women age 15-49): Q4,SG.OWN.HSAL.FE.Q4.ZS,Argentina,ARG,..,..,..
Women who own a house alone (% of women age 15-49): Q4,SG.OWN.HSAL.FE.Q4.ZS,Bulgaria,BGR,..,..,..
Women who own a house alone (% of women age 15-49): Q4,SG.OWN.HSAL.FE.Q4.ZS,El Salvador,SLV,..,..,..
Women who own a house alone (% of women age 15-49): Q5 (highest),SG.OWN.HSAL.FE.Q5.ZS,Uruguay,URY,..,..,..
Women who own a house alone (% of women age 15-49): Q5 (highest),SG.OWN.HSAL.FE.Q5.ZS,Argentina,ARG,..,..,..
Women who own a house alone (% of women age 15-49): Q5 (highest),SG.OWN.HSAL.FE.Q5.ZS,Bulgaria,BGR,..,..,..
Women who own a house alone (% of women age 15-49): Q5 (highest),SG.OWN.HSAL.FE.Q5.ZS,El Salvador,SLV,..,..,..
Women who own a house both alone and jointly (% of women age 15-49),SG.OWN.HSAJ.FE.ZS,Uruguay,URY,..,..,..
Women who own a house both alone and jointly (% of women age 15-49),SG.OWN.HSAJ.FE.ZS,Argentina,ARG,..,..,..
Women who own a house both alone and jointly (% of women age 15-49),SG.OWN.HSAJ.FE.ZS,Bulgaria,BGR,..,..,..
Women who own a house both alone and jointly (% of women age 15-49),SG.OWN.HSAJ.FE.ZS,El Salvador,SLV,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSAJ.FE.Q1.ZS,Uruguay,URY,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSAJ.FE.Q1.ZS,Argentina,ARG,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSAJ.FE.Q1.ZS,Bulgaria,BGR,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSAJ.FE.Q1.ZS,El Salvador,SLV,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q2,SG.OWN.HSAJ.FE.Q2.ZS,Uruguay,URY,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q2,SG.OWN.HSAJ.FE.Q2.ZS,Argentina,ARG,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q2,SG.OWN.HSAJ.FE.Q2.ZS,Bulgaria,BGR,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q2,SG.OWN.HSAJ.FE.Q2.ZS,El Salvador,SLV,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q3,SG.OWN.HSAJ.FE.Q3.ZS,Uruguay,URY,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q3,SG.OWN.HSAJ.FE.Q3.ZS,Argentina,ARG,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q3,SG.OWN.HSAJ.FE.Q3.ZS,Bulgaria,BGR,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q3,SG.OWN.HSAJ.FE.Q3.ZS,El Salvador,SLV,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q4,SG.OWN.HSAJ.FE.Q4.ZS,Uruguay,URY,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q4,SG.OWN.HSAJ.FE.Q4.ZS,Argentina,ARG,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q4,SG.OWN.HSAJ.FE.Q4.ZS,Bulgaria,BGR,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q4,SG.OWN.HSAJ.FE.Q4.ZS,El Salvador,SLV,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSAJ.FE.Q5.ZS,Uruguay,URY,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSAJ.FE.Q5.ZS,Argentina,ARG,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSAJ.FE.Q5.ZS,Bulgaria,BGR,..,..,..
Women who own a house both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSAJ.FE.Q5.ZS,El Salvador,SLV,..,..,..
Women who own a house jointly (% of women age 15-49),SG.OWN.HSJT.FE.ZS,Uruguay,URY,..,..,..
Women who own a house jointly (% of women age 15-49),SG.OWN.HSJT.FE.ZS,Argentina,ARG,..,..,..
Women who own a house jointly (% of women age 15-49),SG.OWN.HSJT.FE.ZS,Bulgaria,BGR,..,..,..
Women who own a house jointly (% of women age 15-49),SG.OWN.HSJT.FE.ZS,El Salvador,SLV,..,..,..
Women who own a house jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSJT.FE.Q1.ZS,Uruguay,URY,..,..,..
Women who own a house jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSJT.FE.Q1.ZS,Argentina,ARG,..,..,..
Women who own a house jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSJT.FE.Q1.ZS,Bulgaria,BGR,..,..,..
Women who own a house jointly (% of women age 15-49): Q1 (lowest),SG.OWN.HSJT.FE.Q1.ZS,El Salvador,SLV,..,..,..
Women who own a house jointly (% of women age 15-49): Q2,SG.OWN.HSJT.FE.Q2.ZS,Uruguay,URY,..,..,..
Women who own a house jointly (% of women age 15-49): Q2,SG.OWN.HSJT.FE.Q2.ZS,Argentina,ARG,..,..,..
Women who own a house jointly (% of women age 15-49): Q2,SG.OWN.HSJT.FE.Q2.ZS,Bulgaria,BGR,..,..,..
Women who own a house jointly (% of women age 15-49): Q2,SG.OWN.HSJT.FE.Q2.ZS,El Salvador,SLV,..,..,..
Women who own a house jointly (% of women age 15-49): Q3,SG.OWN.HSJT.FE.Q3.ZS,Uruguay,URY,..,..,..
Women who own a house jointly (% of women age 15-49): Q3,SG.OWN.HSJT.FE.Q3.ZS,Argentina,ARG,..,..,..
Women who own a house jointly (% of women age 15-49): Q3,SG.OWN.HSJT.FE.Q3.ZS,Bulgaria,BGR,..,..,..
Women who own a house jointly (% of women age 15-49): Q3,SG.OWN.HSJT.FE.Q3.ZS,El Salvador,SLV,..,..,..
Women who own a house jointly (% of women age 15-49): Q4,SG.OWN.HSJT.FE.Q4.ZS,Uruguay,URY,..,..,..
Women who own a house jointly (% of women age 15-49): Q4,SG.OWN.HSJT.FE.Q4.ZS,Argentina,ARG,..,..,..
Women who own a house jointly (% of women age 15-49): Q4,SG.OWN.HSJT.FE.Q4.ZS,Bulgaria,BGR,..,..,..
Women who own a house jointly (% of women age 15-49): Q4,SG.OWN.HSJT.FE.Q4.ZS,El Salvador,SLV,..,..,..
Women who own a house jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSJT.FE.Q5.ZS,Uruguay,URY,..,..,..
Women who own a house jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSJT.FE.Q5.ZS,Argentina,ARG,..,..,..
Women who own a house jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSJT.FE.Q5.ZS,Bulgaria,BGR,..,..,..
Women who own a house jointly (% of women age 15-49): Q5 (highest),SG.OWN.HSJT.FE.Q5.ZS,El Salvador,SLV,..,..,..
Women who own land alone (% of women age 15-49),SG.OWN.LDAL.FE.ZS,Uruguay,URY,..,..,..
Women who own land alone (% of women age 15-49),SG.OWN.LDAL.FE.ZS,Argentina,ARG,..,..,..
Women who own land alone (% of women age 15-49),SG.OWN.LDAL.FE.ZS,Bulgaria,BGR,..,..,..
Women who own land alone (% of women age 15-49),SG.OWN.LDAL.FE.ZS,El Salvador,SLV,..,..,..
Women who own land alone (% of women age 15-49): Q1 (lowest),SG.OWN.LDAL.FE.Q1.ZS,Uruguay,URY,..,..,..
Women who own land alone (% of women age 15-49): Q1 (lowest),SG.OWN.LDAL.FE.Q1.ZS,Argentina,ARG,..,..,..
Women who own land alone (% of women age 15-49): Q1 (lowest),SG.OWN.LDAL.FE.Q1.ZS,Bulgaria,BGR,..,..,..
Women who own land alone (% of women age 15-49): Q1 (lowest),SG.OWN.LDAL.FE.Q1.ZS,El Salvador,SLV,..,..,..
Women who own land alone (% of women age 15-49): Q2,SG.OWN.LDAL.FE.Q2.ZS,Uruguay,URY,..,..,..
Women who own land alone (% of women age 15-49): Q2,SG.OWN.LDAL.FE.Q2.ZS,Argentina,ARG,..,..,..
Women who own land alone (% of women age 15-49): Q2,SG.OWN.LDAL.FE.Q2.ZS,Bulgaria,BGR,..,..,..
Women who own land alone (% of women age 15-49): Q2,SG.OWN.LDAL.FE.Q2.ZS,El Salvador,SLV,..,..,..
Women who own land alone (% of women age 15-49): Q3,SG.OWN.LDAL.FE.Q3.ZS,Uruguay,URY,..,..,..
Women who own land alone (% of women age 15-49): Q3,SG.OWN.LDAL.FE.Q3.ZS,Argentina,ARG,..,..,..
Women who own land alone (% of women age 15-49): Q3,SG.OWN.LDAL.FE.Q3.ZS,Bulgaria,BGR,..,..,..
Women who own land alone (% of women age 15-49): Q3,SG.OWN.LDAL.FE.Q3.ZS,El Salvador,SLV,..,..,..
Women who own land alone (% of women age 15-49): Q4,SG.OWN.LDAL.FE.Q4.ZS,Uruguay,URY,..,..,..
Women who own land alone (% of women age 15-49): Q4,SG.OWN.LDAL.FE.Q4.ZS,Argentina,ARG,..,..,..
Women who own land alone (% of women age 15-49): Q4,SG.OWN.LDAL.FE.Q4.ZS,Bulgaria,BGR,..,..,..
Women who own land alone (% of women age 15-49): Q4,SG.OWN.LDAL.FE.Q4.ZS,El Salvador,SLV,..,..,..
Women who own land alone (% of women age 15-49): Q5 (highest),SG.OWN.LDAL.FE.Q5.ZS,Uruguay,URY,..,..,..
Women who own land alone (% of women age 15-49): Q5 (highest),SG.OWN.LDAL.FE.Q5.ZS,Argentina,ARG,..,..,..
Women who own land alone (% of women age 15-49): Q5 (highest),SG.OWN.LDAL.FE.Q5.ZS,Bulgaria,BGR,..,..,..
Women who own land alone (% of women age 15-49): Q5 (highest),SG.OWN.LDAL.FE.Q5.ZS,El Salvador,SLV,..,..,..
Women who own land both alone and jointly (% of women age 15-49),SG.OWN.LDAJ.FE.ZS,Uruguay,URY,..,..,..
Women who own land both alone and jointly (% of women age 15-49),SG.OWN.LDAJ.FE.ZS,Argentina,ARG,..,..,..
Women who own land both alone and jointly (% of women age 15-49),SG.OWN.LDAJ.FE.ZS,Bulgaria,BGR,..,..,..
Women who own land both alone and jointly (% of women age 15-49),SG.OWN.LDAJ.FE.ZS,El Salvador,SLV,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDAJ.FE.Q1.ZS,Uruguay,URY,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDAJ.FE.Q1.ZS,Argentina,ARG,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDAJ.FE.Q1.ZS,Bulgaria,BGR,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDAJ.FE.Q1.ZS,El Salvador,SLV,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q2,SG.OWN.LDAJ.FE.Q2.ZS,Uruguay,URY,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q2,SG.OWN.LDAJ.FE.Q2.ZS,Argentina,ARG,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q2,SG.OWN.LDAJ.FE.Q2.ZS,Bulgaria,BGR,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q2,SG.OWN.LDAJ.FE.Q2.ZS,El Salvador,SLV,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q3,SG.OWN.LDAJ.FE.Q3.ZS,Uruguay,URY,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q3,SG.OWN.LDAJ.FE.Q3.ZS,Argentina,ARG,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q3,SG.OWN.LDAJ.FE.Q3.ZS,Bulgaria,BGR,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q3,SG.OWN.LDAJ.FE.Q3.ZS,El Salvador,SLV,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q4,SG.OWN.LDAJ.FE.Q4.ZS,Uruguay,URY,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q4,SG.OWN.LDAJ.FE.Q4.ZS,Argentina,ARG,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q4,SG.OWN.LDAJ.FE.Q4.ZS,Bulgaria,BGR,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q4,SG.OWN.LDAJ.FE.Q4.ZS,El Salvador,SLV,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDAJ.FE.Q5.ZS,Uruguay,URY,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDAJ.FE.Q5.ZS,Argentina,ARG,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDAJ.FE.Q5.ZS,Bulgaria,BGR,..,..,..
Women who own land both alone and jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDAJ.FE.Q5.ZS,El Salvador,SLV,..,..,..
Women who own land jointly (% of women age 15-49),SG.OWN.LDJT.FE.ZS,Uruguay,URY,..,..,..
Women who own land jointly (% of women age 15-49),SG.OWN.LDJT.FE.ZS,Argentina,ARG,..,..,..
Women who own land jointly (% of women age 15-49),SG.OWN.LDJT.FE.ZS,Bulgaria,BGR,..,..,..
Women who own land jointly (% of women age 15-49),SG.OWN.LDJT.FE.ZS,El Salvador,SLV,..,..,..
Women who own land jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDJT.FE.Q1.ZS,Uruguay,URY,..,..,..
Women who own land jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDJT.FE.Q1.ZS,Argentina,ARG,..,..,..
Women who own land jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDJT.FE.Q1.ZS,Bulgaria,BGR,..,..,..
Women who own land jointly (% of women age 15-49): Q1 (lowest),SG.OWN.LDJT.FE.Q1.ZS,El Salvador,SLV,..,..,..
Women who own land jointly (% of women age 15-49): Q2,SG.OWN.LDJT.FE.Q2.ZS,Uruguay,URY,..,..,..
Women who own land jointly (% of women age 15-49): Q2,SG.OWN.LDJT.FE.Q2.ZS,Argentina,ARG,..,..,..
Women who own land jointly (% of women age 15-49): Q2,SG.OWN.LDJT.FE.Q2.ZS,Bulgaria,BGR,..,..,..
Women who own land jointly (% of women age 15-49): Q2,SG.OWN.LDJT.FE.Q2.ZS,El Salvador,SLV,..,..,..
Women who own land jointly (% of women age 15-49): Q3,SG.OWN.LDJT.FE.Q3.ZS,Uruguay,URY,..,..,..
Women who own land jointly (% of women age 15-49): Q3,SG.OWN.LDJT.FE.Q3.ZS,Argentina,ARG,..,..,..
Women who own land jointly (% of women age 15-49): Q3,SG.OWN.LDJT.FE.Q3.ZS,Bulgaria,BGR,..,..,..
Women who own land jointly (% of women age 15-49): Q3,SG.OWN.LDJT.FE.Q3.ZS,El Salvador,SLV,..,..,..
Women who own land jointly (% of women age 15-49): Q4,SG.OWN.LDJT.FE.Q4.ZS,Uruguay,URY,..,..,..
Women who own land jointly (% of women age 15-49): Q4,SG.OWN.LDJT.FE.Q4.ZS,Argentina,ARG,..,..,..
Women who own land jointly (% of women age 15-49): Q4,SG.OWN.LDJT.FE.Q4.ZS,Bulgaria,BGR,..,..,..
Women who own land jointly (% of women age 15-49): Q4,SG.OWN.LDJT.FE.Q4.ZS,El Salvador,SLV,..,..,..
Women who own land jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDJT.FE.Q5.ZS,Uruguay,URY,..,..,..
Women who own land jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDJT.FE.Q5.ZS,Argentina,ARG,..,..,..
Women who own land jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDJT.FE.Q5.ZS,Bulgaria,BGR,..,..,..
Women who own land jointly (% of women age 15-49): Q5 (highest),SG.OWN.LDJT.FE.Q5.ZS,El Salvador,SLV,..,..,..
Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,Uruguay,URY,..,..,..
Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,Argentina,ARG,..,..,..
Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,Bulgaria,BGR,..,..,..
Women who were first married by age 15 (% of women ages 20-24),SP.M15.2024.FE.ZS,El Salvador,SLV,..,..,..
Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,Uruguay,URY,..,..,..
Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,Argentina,ARG,..,..,..
Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,Bulgaria,BGR,..,..,..
Women who were first married by age 18 (% of women ages 20-24),SP.M18.2024.FE.ZS,El Salvador,SLV,..,..,..
Women with a national identity card or equivalent foundational identity document (% of women ages 15+),SG.REG.NLID.FE.ZS,Uruguay,URY,..,..,100
Women with a national identity card or equivalent foundational identity document (% of women ages 15+),SG.REG.NLID.FE.ZS,Argentina,ARG,..,..,99.29442
Women with a national identity card or equivalent foundational identity document (% of women ages 15+),SG.REG.NLID.FE.ZS,Bulgaria,BGR,..,..,100
Women with a national identity card or equivalent foundational identity document (% of women ages 15+),SG.REG.NLID.FE.ZS,El Salvador,SLV,..,..,90.55119
Women's share of population ages 15+ living with HIV (%),SH.DYN.AIDS.FE.ZS,Uruguay,URY,..,..,..
